#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R2_001.fastq.gz
#Total	120941380
#Matched	54519582	45.07935%
#Name	Reads	ReadsPct
7440	1384	0.00114%
10376	1380	0.00114%
3009	1368	0.00113%
83911	1364	0.00113%
24342	1350	0.00112%
9240	1350	0.00112%
4499	1345	0.00111%
83066	1345	0.00111%
47079	1326	0.00110%
2119	1324	0.00109%
81412	1324	0.00109%
6394	1322	0.00109%
1419	1318	0.00109%
2647	1316	0.00109%
37884	1315	0.00109%
3681	1311	0.00108%
16575	1310	0.00108%
894	1310	0.00108%
13043	1307	0.00108%
15889	1303	0.00108%
6720	1301	0.00108%
251	1287	0.00106%
21780	1281	0.00106%
127560	1280	0.00106%
46751	1280	0.00106%
72504	1275	0.00105%
1494	1272	0.00105%
3110	1272	0.00105%
92218	1267	0.00105%
178958	1265	0.00105%
25224	1262	0.00104%
17304	1261	0.00104%
180746	1259	0.00104%
42122	1211	0.00100%
20280	1209	0.00100%
4854	1208	0.00100%
11690	1200	0.00099%
51279	1192	0.00099%
7223	1189	0.00098%
838	1188	0.00098%
10098	1182	0.00098%
25744	1165	0.00096%
166878	1154	0.00095%
40126	1150	0.00095%
968	1150	0.00095%
307	1147	0.00095%
189680	1146	0.00095%
2232	1140	0.00094%
98905	1139	0.00094%
8614	1137	0.00094%
2409	1128	0.00093%
15803	1126	0.00093%
10269	1124	0.00093%
65551	1121	0.00093%
10555	1117	0.00092%
16795	1110	0.00092%
4041	1106	0.00091%
63043	1102	0.00091%
1894	1099	0.00091%
916	1098	0.00091%
67158	1094	0.00090%
137228	1090	0.00090%
18671	1078	0.00089%
88515	1077	0.00089%
65044	1076	0.00089%
6640	1066	0.00088%
6078	1065	0.00088%
10040	1063	0.00088%
11619	1062	0.00088%
4541	1058	0.00087%
4830	1056	0.00087%
101988	1052	0.00087%
8584	1047	0.00087%
102463	1045	0.00086%
12910	1044	0.00086%
171129	1044	0.00086%
32723	1040	0.00086%
56675	1039	0.00086%
7536	1039	0.00086%
8560	1036	0.00086%
2884	1030	0.00085%
4569	1028	0.00085%
30668	1022	0.00085%
40742	1014	0.00084%
8868	1013	0.00084%
14041	1010	0.00084%
2858	1010	0.00084%
34237	1003	0.00083%
33513	1001	0.00083%
51725	993	0.00082%
13966	991	0.00082%
103094	982	0.00081%
5421	982	0.00081%
127039	981	0.00081%
107133	979	0.00081%
27397	978	0.00081%
29476	978	0.00081%
27833	973	0.00080%
25657	970	0.00080%
2338	963	0.00080%
11829	957	0.00079%
8577	957	0.00079%
91225	955	0.00079%
15688	952	0.00079%
34803	952	0.00079%
11421	951	0.00079%
25639	951	0.00079%
44068	948	0.00078%
51363	948	0.00078%
12626	938	0.00078%
43628	937	0.00077%
11292	934	0.00077%
29080	934	0.00077%
48156	929	0.00077%
9318	928	0.00077%
78718	926	0.00077%
36825	925	0.00076%
16946	897	0.00074%
19823	897	0.00074%
3980	896	0.00074%
2915	894	0.00074%
34806	892	0.00074%
811	887	0.00073%
21092	882	0.00073%
56763	874	0.00072%
32067	872	0.00072%
9604	870	0.00072%
13276	869	0.00072%
868	866	0.00072%
116648	863	0.00071%
42020	851	0.00070%
10136	850	0.00070%
41179	850	0.00070%
14687	847	0.00070%
23625	844	0.00070%
82162	837	0.00069%
